num;Q-score;P-score;Z-score;RMSD;Nalgn;Nsse;Ngaps;Seq-%;Nmd;Nres-Q;Nsse-Q;Nres-T;Nsse-T;code
4474;0.4353;0.8376;2.514;1.266;10;1;0;0.2;0;13;1;15;1;7aqw:i
4475;0.2079;1.785;3.736;1.266;11;1;0;0;0;13;1;38;1;5lsk:P
4476;0.4352;0.8315;2.504;1.267;10;1;0;0;0;13;1;15;1;4xef:E
4477;0.1823;2.313;4.287;1.267;9;1;0;0.3333;0;13;1;29;1;8fho:C
4478;0.08942;1.361;3.239;1.267;10;1;0;0.2;0;13;1;73;1;3hhz:D
4479;0.3213;1.351;3.226;1.267;8;1;0;0.25;0;13;1;13;1;1ywh:N
4480;0.192;1.825;3.781;1.268;10;1;0;0;0;13;1;34;1;6spc:u
4481;0.3524;1.341;3.214;1.268;9;1;0;0;0;13;1;15;1;7qp4:P
4482;0.5021;1.544;3.461;1.268;10;1;0;0.1;0;13;1;13;1;5dzi:C
4483;0.502;1.544;3.461;1.268;10;1;0;0.1;0;13;1;13;1;5tn5:C
4484;0.4405;1.914;3.877;1.268;9;1;0;0.1111;0;13;1;12;1;5vk0:V
4485;0.4066;1.309;3.173;1.268;9;1;0;0.1111;0;13;1;13;1;3oof:D
4486;0.4066;1.835;3.792;1.268;9;1;0;0.4444;0;13;1;13;1;6a5j:A
4487;0.261;0.8284;2.499;1.268;10;1;1;0.1;0;13;1;25;1;2ws4:B
4488;0.261;1.03;2.799;1.269;10;1;1;0.1;0;13;1;25;1;8guy:B
4489;0.3434;1.095;2.89;1.269;10;1;0;0.2;0;13;1;19;1;4pyu:D
4490;0.3303;1.974;3.941;1.269;9;1;1;0;0;13;1;16;1;7n1z:A
4491;0.2722;2.017;3.987;1.27;11;1;0;0;0;13;1;29;1;1ycp:L
4492;0.08154;1.063;2.845;1.27;10;1;0;0.1;0;13;1;80;1;6mkn:S
4493;0.1717;0.941;2.67;1.27;10;1;0;0;0;13;1;38;1;8c7h:A
4494;0.4659;0.8253;2.494;1.271;10;1;0;0;0;13;1;14;1;6o85:d
4495;0.3211;1.354;3.23;1.271;8;1;0;0.25;0;13;1;13;1;1ywh:H
4496;0.3623;2.381;4.354;1.271;10;1;0;0.2;0;13;1;18;1;7r1r:D
4497;0.526;2.541;4.506;1.272;11;1;0;0.09091;0;13;1;15;1;6ulq:E
4498;0.4075;0.7367;2.352;1.272;10;1;0;0;0;13;1;16;1;4oh4:E
4499;0.2173;1.407;3.295;1.272;10;1;0;0.1;0;13;1;30;1;6pv2:A
4500;0.5281;1.584;3.507;1.272;9;1;0;0.1111;0;13;1;10;1;5tm6:D
4501;0.4346;1.082;2.872;1.272;10;1;0;0;0;13;1;15;1;1dn3:A
4502;0.48;1.57;3.492;1.273;9;1;0;0;0;13;1;11;1;1rkg:C
4503;0.3431;0.8501;2.533;1.273;10;1;1;0.1;0;13;1;19;1;1p5l:A
4504;0.2506;1.212;3.047;1.274;10;1;0;0;0;13;1;26;1;2lvu:A
4505;0.1257;1.186;3.013;1.274;9;1;0;0.1111;0;13;1;42;1;2vus:N
4506;0.5012;1.62;3.55;1.275;10;1;0;0.1;0;13;1;13;1;6fzf:C
4507;0.4344;0.9505;2.684;1.275;10;1;0;0.1;0;13;1;15;1;3tdu:F
4508;0.4654;0.8346;2.509;1.275;10;1;0;0.3;0;13;1;14;1;6hne:A
4509;0.5212;1.098;2.894;1.275;12;1;0;0;0;13;1;18;1;6a3c:D
4510;0.2833;0.8315;2.504;1.275;10;1;0;0.2;0;13;1;23;1;5u3n:A
4511;0.4343;0.9473;2.679;1.275;10;1;0;0;0;13;1;15;1;2np0:B
4512;0.3619;0.7548;2.382;1.275;10;1;0;0;0;13;1;18;1;1kzt:A
4513;0.4652;0.8315;2.504;1.277;10;1;0;0;0;13;1;14;1;7lo0:P
4514;0.2412;0.9096;2.623;1.277;10;1;0;0.3;0;13;1;27;1;6q6h:G
4515;0.176;0.9315;2.656;1.277;10;1;0;0.1;0;13;1;37;1;2elp:A
4516;0.3101;1.05;2.827;1.277;10;1;0;0;0;13;1;21;1;5j7u:Q
4517;0.3427;0.9505;2.684;1.277;10;1;0;0.2;0;13;1;19;1;4pyu:T
4518;0.407;1.26;3.111;1.278;10;1;1;0.1;0;13;1;16;1;6vep:X
4519;0.4558;1.832;3.788;1.278;7;1;0;0;0;13;1;7;1;8f7s:Q
4520;0.4341;0.7307;2.342;1.278;10;1;0;0;0;13;1;15;1;5oa1:Z
4521;0.5008;0.9505;2.684;1.278;10;1;0;0;0;13;1;13;1;6g0y:I
4522;0.465;1.066;2.849;1.278;10;1;0;0.1;0;13;1;14;1;5mxl:A
4523;0.3427;1.088;2.881;1.278;10;1;0;0.2;0;13;1;19;1;4pyu:C
4524;0.3829;0.8037;2.46;1.278;10;1;0;0;0;13;1;17;1;6gs3:B
4525;0.4393;1.315;3.181;1.279;9;1;0;0.1111;0;13;1;12;1;6itm:B
4526;0.3099;1.886;3.848;1.279;10;1;1;0.1;0;13;1;21;1;1t1q:A
4527;0.4649;0.9473;2.679;1.279;10;1;0;0;0;13;1;14;1;8flt:P
4528;0.4338;1.085;2.876;1.281;10;1;0;0.1;0;13;1;15;1;8dtr:G
4529;0.07305;1.758;3.706;1.281;8;1;0;0;0;13;1;57;1;6lhq:D
4530;0.3827;1.745;3.692;1.281;10;1;0;0;0;13;1;17;1;2l87:A
4531;0.4337;1.341;3.214;1.282;10;1;0;0;0;13;1;15;1;4s0r:X
4532;0.4065;0.8253;2.494;1.282;10;1;0;0;0;13;1;16;1;6g0y:G
4533;0.3747;0.9347;2.661;1.282;11;1;0;0.09091;0;13;1;21;1;4ehq:G
4534;0.1992;1.771;3.721;1.282;7;1;0;0;0;13;1;16;1;8fbw:E
4535;0.2773;1.534;3.449;1.283;9;1;0;0.2222;0;13;1;19;1;5fvk:D
4536;0.5246;0.941;2.67;1.283;11;1;0;0;0;13;1;15;1;4txr:B
4537;0.3512;1.114;2.916;1.283;9;1;1;0;0;13;1;15;1;1rbc:S
4538;0.5002;1.247;3.094;1.284;10;1;0;0;0;13;1;13;1;3a6p:B
4539;0.1548;0.9473;2.679;1.284;10;1;0;0.2;0;13;1;42;1;2lkm:A
4540;0.3421;0.8376;2.514;1.285;10;1;0;0;0;13;1;19;1;2h1c:B
4541;0.1413;1.541;3.457;1.285;10;1;0;0.1;0;13;1;46;1;2em0:A
4542;0.1254;1.014;2.777;1.285;9;1;0;0.1111;0;13;1;42;1;2vus:L
4543;0.5;1.531;3.445;1.285;10;1;0;0;0;13;1;13;1;4nb3:D
4544;0.5416;1.557;3.476;1.286;10;1;0;0.1;0;13;1;12;1;5e1c:C
4545;0.2506;1.544;3.461;1.286;9;1;0;0.2222;0;13;1;21;1;5fvk:C
4546;0.3465;2.25;4.224;1.287;8;1;0;0.125;0;13;1;12;1;5vk1:D
4547;0.4641;0.941;2.67;1.287;10;1;0;0.3;0;13;1;14;1;2flw:B
4548;0.4998;1.862;3.822;1.287;10;1;0;0.1;0;13;1;13;1;5hog:D
4549;0.2165;1.966;3.933;1.287;10;1;0;0.3;0;13;1;30;1;3cw2:N
4550;0.4997;0.9315;2.656;1.287;10;1;0;0.1;0;13;1;13;1;6yn0:B
4551;0.464;1.322;3.189;1.288;10;1;0;0.2;0;13;1;14;1;1p23:B
4552;0.464;0.7914;2.441;1.288;10;1;0;0.1;0;13;1;14;1;3lrh:H
4553;0.406;0.9347;2.661;1.288;10;1;0;0.1;0;13;1;16;1;4nhc:P
4554;0.5846;1.28;3.136;1.288;12;1;0;0.08333;0;13;1;16;1;6x2x:D
4555;0.2188;1.754;3.703;1.288;8;1;0;0;0;13;1;19;1;7sqv:B
4556;0.382;0.7217;2.327;1.288;10;1;0;0;0;13;1;17;1;6twn:C
4557;0.3418;0.9568;2.693;1.288;10;1;0;0.2;0;13;1;19;1;4pyu:P
4558;0.433;1.309;3.173;1.288;10;1;0;0.1;0;13;1;15;1;1fm6:V
4559;0.1252;1.011;2.772;1.288;9;1;0;0.1111;0;13;1;42;1;2vut:I
4560;0.2652;1.822;3.777;1.289;7;1;0;0;0;13;1;12;1;4ue1:F
4561;0.5501;1.085;2.876;1.289;12;1;0;0;0;13;1;17;1;6cit:D
4562;0.3608;0.8408;2.518;1.289;10;1;0;0.2;0;13;1;18;1;5iq9:C
4563;0.1412;1.397;3.283;1.289;10;1;0;0.1;0;13;1;46;1;2eq0:A
4564;0.526;1.557;3.476;1.289;9;1;0;0.1111;0;13;1;10;1;5tmv:D
4565;0.1503;1.845;3.803;1.29;9;1;0;0;0;13;1;35;1;5t59:F
4566;0.4057;0.8253;2.494;1.29;10;1;0;0.2;0;13;1;16;1;4a5x:D
4567;0.4382;1.315;3.181;1.291;9;1;0;0.1111;0;13;1;12;1;4dk8:B
4568;0.3245;0.9096;2.623;1.291;10;1;0;0;0;13;1;20;1;8ez9:R
4569;0.3245;0.9096;2.623;1.291;10;1;0;0;0;13;1;20;1;8ez9:Q
4570;0.4992;0.9505;2.684;1.292;10;1;0;0.1;0;13;1;13;1;6s6n:A
4571;0.4635;0.9632;2.703;1.292;10;1;0;0;0;13;1;14;1;6kpb:B
4572;0.5497;1.092;2.885;1.292;12;1;0;0;0;13;1;17;1;6a38:D
4573;0.3504;1.105;2.903;1.292;9;1;1;0;0;13;1;15;1;3oqy:b
4574;0.4325;0.9536;2.689;1.292;10;1;0;0.1;0;13;1;15;1;8dtx:G
4575;0.1331;1.134;2.943;1.292;11;1;1;0;0;13;1;59;1;6yal:i
4576;0.4055;0.9284;2.651;1.292;10;1;0;0;0;13;1;16;1;4z9v:D
4577;0.3244;1.108;2.907;1.293;10;1;0;0;0;13;1;20;1;3u9z:C
4578;0.5406;1.511;3.422;1.293;10;1;0;0.1;0;13;1;12;1;2qgt:D
4579;0.2027;0.9536;2.689;1.293;10;1;1;0.1;0;13;1;32;1;6k59:B
4580;0.4777;1.66;3.596;1.293;9;1;0;0.1111;0;13;1;11;1;2ksa:B
4581;0.4379;1.917;3.881;1.293;9;1;0;0.1111;0;13;1;12;1;5vk0:H
4582;0.04884;1.63;3.562;1.293;8;1;1;0;0;13;1;85;1;7d3k:L
4583;0.5896;1.949;3.914;1.294;10;1;0;0.1;0;13;1;11;1;3dab:H
4584;0.3773;2.176;4.15;1.294;8;1;0;0;0;13;1;11;1;4wyq:F
4585;0.2306;1.371;3.251;1.294;8;1;0;0;0;13;1;18;1;5oua:B
4586;0.415;1.771;3.721;1.294;8;1;0;0;0;13;1;10;1;3puk:D
4587;0.3018;1.018;2.781;1.295;11;1;0;0;0;13;1;26;1;6tnt:W
4588;0.2501;2.372;4.345;1.295;9;1;0;0.1111;0;13;1;21;1;8hkw:C
4589;0.6539;2.318;4.291;1.295;11;1;1;0.1818;0;13;1;12;1;1ot7:D
4590;0.1811;1.14;2.952;1.295;9;1;0;0;0;13;1;29;1;6z7y:F
4591;0.3813;0.7307;2.342;1.296;10;1;0;0;0;13;1;17;1;8f7r:F
4592;0.08419;1.072;2.858;1.296;10;1;0;0;0;13;1;77;1;6g90:e
4593;0.463;0.7884;2.436;1.296;10;1;0;0.1;0;13;1;14;1;3lrh:F
4594;0.2593;1.832;3.788;1.296;8;1;0;0;0;13;1;16;1;6j8e:D
4595;0.1824;0.8625;2.552;1.296;11;1;0;0;0;13;1;43;1;5ajd:F
4596;0.3601;0.8253;2.494;1.296;10;1;0;0;0;13;1;18;1;1j2x:B
4597;0.463;0.8006;2.455;1.296;10;1;0;0.1;0;13;1;14;1;7z8i:r
4598;0.4538;1.822;3.777;1.296;7;1;0;0;0;13;1;7;1;8f7s:P
4599;0.04731;0.7217;2.327;1.296;10;1;0;0;0;13;1;137;1;3eyc:C
4600;0.463;0.7976;2.45;1.297;10;1;0;0;0;13;1;14;1;7fdl:L
4601;0.1094;1.518;3.43;1.297;9;1;0;0;0;13;1;48;1;5yix:B
4602;0.4321;0.7247;2.332;1.297;10;1;0;0;0;13;1;15;1;4xef:B
4603;0.125;1.018;2.781;1.297;9;1;0;0.1111;0;13;1;42;1;2vuu:L
4604;0.432;0.7337;2.347;1.297;10;1;0;0.1;0;13;1;15;1;6psd:J
4605;0.324;0.7098;2.307;1.298;10;1;0;0.1;0;13;1;20;1;1vrk:B
4606;0.36;1.069;2.854;1.298;10;1;0;0.1;0;13;1;18;1;3plu:D
4607;0.3411;0.9221;2.642;1.298;10;1;0;0;0;13;1;19;1;4pi0:D
4608;0.1693;2.206;4.18;1.298;9;1;0;0;0;13;1;31;1;2hm5:A
4609;0.1751;1.247;3.094;1.298;10;1;0;0.1;0;13;1;37;1;2rv1:A
4610;0.125;1.018;2.781;1.298;9;1;0;0.1111;0;13;1;42;1;2vuu:I
4611;0.3811;0.7247;2.332;1.298;10;1;0;0;0;13;1;17;1;7jk6:F
4612;0.4373;1.328;3.198;1.298;9;1;0;0.1111;0;13;1;12;1;4dk7:B
4613;0.4319;0.816;2.48;1.298;10;1;0;0.1;0;13;1;15;1;1dep:A
4614;0.3189;1.341;3.214;1.298;8;1;0;0.25;0;13;1;13;1;1ywh:J
4615;0.4146;1.88;3.84;1.299;8;1;0;0;0;13;1;10;1;6y7t:D
4616;0.4626;1.296;3.156;1.3;10;1;0;0.2;0;13;1;14;1;1p23:D
4617;0.3747;1.105;2.903;1.3;9;1;1;0;0;13;1;14;1;3or0:a
4618;0.3747;1.296;3.156;1.3;9;1;0;0.1111;0;13;1;14;1;4p6x:L
4619;0.3279;1.963;3.929;1.3;9;1;0;0;0;13;1;16;1;5cx3:H
4620;0.1249;1.014;2.777;1.3;9;1;0;0.1111;0;13;1;42;1;2vuu:M
4621;0.4982;0.9189;2.637;1.3;10;1;0;0.2;0;13;1;13;1;1t52:A
4622;0.4982;1.088;2.881;1.3;10;1;0;0.2;0;13;1;13;1;5lmg:C
4623;0.4371;1.28;3.136;1.301;9;1;0;0;0;13;1;12;1;2pv2:F
4624;0.2698;1.788;3.74;1.301;10;1;0;0;0;13;1;24;1;7y8r:W
4625;0.3408;0.9284;2.651;1.301;10;1;0;0;0;13;1;19;1;7s4m:N
4626;0.4624;0.7914;2.441;1.302;10;1;0;0.1;0;13;1;14;1;3lrh:J
4627;0.1942;0.875;2.571;1.302;12;1;0;0.08333;0;13;1;48;1;7bw7:D
4628;0.3766;2.172;4.146;1.302;8;1;0;0;0;13;1;11;1;4wyq:C
4629;0.1479;1.751;3.699;1.302;8;1;0;0.125;0;13;1;28;1;6mzi:D
4630;0.5394;1.708;3.65;1.302;10;1;0;0;0;13;1;12;1;4nqa:D
4631;0.3407;0.9347;2.661;1.302;10;1;0;0.2;0;13;1;19;1;7qol:J
4632;0.4978;0.9505;2.684;1.303;10;1;0;0.1;0;13;1;13;1;6s6m:A
4633;0.1248;1.018;2.781;1.303;9;1;0;0.1111;0;13;1;42;1;2vuu:K
4634;0.1248;1.014;2.777;1.304;9;1;0;0.1111;0;13;1;42;1;2vuu:P
4635;0.3081;1.053;2.831;1.304;10;1;0;0;0;13;1;21;1;5j7o:J
4636;0.5882;1.65;3.585;1.304;10;1;0;0;0;13;1;11;1;2ldc:A
4637;0.4044;0.6979;2.287;1.304;10;1;0;0.1;0;13;1;16;1;5mml:A
4638;0.4367;1.293;3.152;1.304;9;1;0;0;0;13;1;12;1;2pv2:E
4639;0.3011;1.348;3.222;1.305;11;1;1;0;0;13;1;26;1;1m25:A
4640;0.2588;1.839;3.796;1.305;8;1;0;0;0;13;1;16;1;7saw:A
4641;0.2695;1.805;3.758;1.305;10;1;1;0;0;13;1;24;1;6g5h:h
4642;0.4312;0.9252;2.647;1.305;10;1;0;0.1;0;13;1;15;1;8dgx:D
4643;0.3742;1.518;3.43;1.305;9;1;0;0.1111;0;13;1;14;1;4p6x:D
4644;0.3593;2.014;3.983;1.306;10;1;0;0.2;0;13;1;18;1;4wsi:Y
4645;0.4975;0.9505;2.684;1.306;10;1;0;0.1;0;13;1;13;1;6s6n:B
4646;0.09237;1.088;2.881;1.306;10;1;1;0;0;13;1;70;1;2mt5:A
4647;0.2698;2.535;4.501;1.307;11;1;1;0;0;13;1;29;1;6j5j:k
4648;0.2381;1.521;3.434;1.307;9;1;0;0.2222;0;13;1;22;1;4niq:C
4649;0.3233;0.9505;2.684;1.307;10;1;0;0;0;13;1;20;1;2f31:B
4650;0.2698;2.535;4.501;1.307;11;1;1;0;0;13;1;29;1;6j54:k
4651;0.1806;1.137;2.947;1.307;9;1;0;0;0;13;1;29;1;6z7z:F
4652;0.1277;1.014;2.777;1.307;9;1;0;0.1111;0;13;1;41;1;2vuu:O
4653;0.4973;1.597;3.523;1.307;10;1;0;0.1;0;13;1;13;1;6fzf:D
4654;0.4617;0.8253;2.494;1.308;10;1;0;0;0;13;1;14;1;6o81:e
4655;0.4617;0.8253;2.494;1.308;10;1;0;0;0;13;1;14;1;6o81:d
4656;0.1246;1.002;2.758;1.308;9;1;0;0.1111;0;13;1;42;1;2vut:P
4657;0.3402;0.7128;2.312;1.308;10;1;0;0.1;0;13;1;19;1;1qs7:B
4658;0.4616;1.332;3.202;1.308;10;1;0;0.2;0;13;1;14;1;1p23:A
4659;0.1701;0.7853;2.431;1.309;10;1;0;0;0;13;1;38;1;4h2u:C
4660;0.1246;1.005;2.763;1.309;9;1;0;0.1111;0;13;1;42;1;2vus:J
4661;0.4757;1.289;3.148;1.31;9;1;0;0.1111;0;13;1;11;1;7trb:C
4662;0.4361;1.124;2.93;1.31;9;1;0;0.2222;0;13;1;12;1;6j9p:A
4663;0.2492;2.368;4.34;1.31;9;1;0;0.1111;0;13;1;21;1;8hkw:D
4664;0.4969;1.903;3.866;1.311;10;1;0;0.1;0;13;1;13;1;3dac:B
4665;0.1794;1.037;2.809;1.311;10;1;0;0.1;0;13;1;36;1;2kwu:A
4666;0.5232;1.952;3.918;1.311;9;1;0;0.1111;0;13;1;10;1;2q6j:D
4667;0.436;1.917;3.881;1.311;9;1;0;0.1111;0;13;1;12;1;5vk0:J
4668;0.2227;1.244;3.09;1.311;10;1;0;0.1;0;13;1;29;1;1ioh:B
4669;0.1059;1.544;3.461;1.311;10;1;0;0;0;13;1;61;1;5jw7:B
4670;0.4613;0.7976;2.45;1.311;10;1;0;0.1;0;13;1;14;1;3lrh:B
4671;0.06659;1.475;3.379;1.311;10;1;0;0;0;13;1;97;1;1izl:U
4672;0.3799;0.8068;2.465;1.311;10;1;0;0;0;13;1;17;1;6gs3:A
4673;0.3075;1.91;3.873;1.312;10;1;1;0.1;0;13;1;21;1;2jum:A
4674;0.1404;1.397;3.283;1.312;10;1;0;0;0;13;1;46;1;2epz:A
4675;0.2227;1.205;3.038;1.312;10;1;1;0.1;0;13;1;29;1;1hui:B
4676;0.4612;1.066;2.849;1.312;10;1;0;0.3;0;13;1;14;1;2fmi:B
4677;0.2906;2.047;4.017;1.312;12;1;0;0.08333;0;13;1;32;1;7zmb:o
4678;0.2391;0.8813;2.581;1.312;10;1;0;0.3;0;13;1;27;1;6q6g:G
4679;0.1743;1.277;3.131;1.312;9;1;0;0.1111;0;13;1;30;1;1hiq:B
4680;0.2583;1.644;3.577;1.313;8;1;0;0.125;0;13;1;16;1;2nay:A
4681;0.4304;0.9284;2.651;1.313;10;1;0;0.1;0;13;1;15;1;3tdu:E
4682;0.3797;1.57;3.492;1.313;10;1;0;0;0;13;1;17;1;7a1s:B
4683;0.1403;1.39;3.275;1.313;10;1;0;0;0;13;1;46;1;2ep1:A
4684;0.2483;1.143;2.956;1.314;10;1;0;0;0;13;1;26;1;6q6h:W
4685;0.2151;0.9284;2.651;1.314;10;1;1;0.1;0;13;1;30;1;2mvc:B
4686;0.5867;1.567;3.488;1.314;10;1;0;0;0;13;1;11;1;6a5z:F
4687;0.2934;0.941;2.67;1.314;10;1;0;0;0;13;1;22;1;4jhk:C
4688;0.5378;1.205;3.038;1.314;10;1;0;0.2;0;13;1;12;1;1ow7:F
4689;0.4609;0.8253;2.494;1.315;10;1;0;0;0;13;1;14;1;7pno:J
4690;0.1403;1.377;3.259;1.315;10;1;0;0;0;13;1;46;1;2ytr:A
4691;0.1898;0.9505;2.684;1.315;10;1;0;0.1;0;13;1;34;1;6lf5:A
4692;0.5376;1.228;3.068;1.316;10;1;0;0.1;0;13;1;12;1;1p4b:P
4693;0.1244;1.014;2.777;1.316;9;1;0;0.1111;0;13;1;42;1;2vuu:J
4694;0.4355;1.005;2.763;1.316;9;1;0;0;0;13;1;12;1;6od0:E
4695;0.07012;1.475;3.379;1.316;10;1;0;0;0;13;1;92;1;1izl:Z
4696;0.2488;2.201;4.176;1.316;9;1;1;0.1111;0;13;1;21;1;2mtp:B
4697;0.43;1.072;2.858;1.317;10;1;0;0.1;0;13;1;15;1;8dtr:J
4698;0.5374;1.531;3.445;1.317;10;1;0;0.1;0;13;1;12;1;5dmf:C
4699;0.2388;0.8129;2.475;1.318;10;1;0;0;0;13;1;27;1;2k1v:B
4700;0.1697;1.267;3.119;1.319;10;1;1;0.2;0;13;1;38;1;4r11:F
4701;0.2302;1.627;3.558;1.319;10;1;0;0.1;0;13;1;28;1;3na0:D
4702;0.2872;1.805;3.758;1.319;7;1;0;0;0;13;1;11;1;6rsm:A
4703;0.3581;0.7247;2.332;1.319;10;1;0;0;0;13;1;18;1;1pbz:A
4704;0.4604;0.7822;2.426;1.32;10;1;0;0.1;0;13;1;14;1;3lrh:N
4705;0.4104;1.251;3.098;1.32;11;1;0;0.09091;0;13;1;19;1;2lxt:B
4706;0.2108;1.043;2.818;1.32;11;1;1;0;0;13;1;37;1;7tyl:P
4707;0.1695;0.9791;2.726;1.32;11;1;0;0.09091;0;13;1;46;1;2en6:A
4708;0.3729;1.092;2.885;1.32;9;1;1;0;0;13;1;14;1;3oqy:a
4709;0.1214;1.16;2.978;1.32;9;1;0;0.1111;0;13;1;43;1;2vus:M
4710;0.605;2.547;4.512;1.321;13;1;0;0.1538;0;13;1;18;1;4wsi:X
4711;0.1652;1.244;3.09;1.321;10;1;0;0;0;13;1;39;1;4psx:C
4712;0.4295;0.8315;2.504;1.321;10;1;0;0.1;0;13;1;15;1;5x8x:H
4713;0.4586;1.124;2.93;1.321;11;1;0;0;0;13;1;17;1;6qg0:P
4714;0.3712;1.063;2.845;1.321;11;1;0;0.09091;0;13;1;21;1;5glh:B
4715;0.4586;1.124;2.93;1.321;11;1;0;0;0;13;1;17;1;6qg1:P
4716;0.4349;1.005;2.763;1.321;9;1;0;0;0;13;1;12;1;6od0:D
4717;0.5369;2.428;4.399;1.321;10;1;0;0.2;0;13;1;12;1;1ow7:E
4718;0.4585;1.124;2.93;1.322;11;1;0;0;0;13;1;17;1;6qg1:O
4719;0.4955;1.228;3.068;1.322;10;1;0;0.2;0;13;1;13;1;4jmr:H
4720;0.133;1.465;3.367;1.322;8;1;0;0;0;13;1;31;1;1dmd:A
4721;0.4585;1.124;2.93;1.322;11;1;0;0;0;13;1;17;1;6qg0:O
4722;0.1741;0.7217;2.327;1.322;10;1;0;0;0;13;1;37;1;6h25:K
4723;0.3789;2.336;4.309;1.322;10;1;0;0.1;0;13;1;17;1;6hl6:S
4724;0.2886;1.325;3.193;1.323;11;1;1;0;0;13;1;27;1;7tv6:A
4725;0.4293;0.9473;2.679;1.324;10;1;0;0.1;0;13;1;15;1;8dtx:I
4726;0.4953;1.518;3.43;1.324;10;1;0;0;0;13;1;13;1;4nb3:C
4727;0.1449;1.554;3.473;1.324;9;1;0;0;0;13;1;36;1;8h9f:M
4728;0.309;2.458;4.427;1.325;12;1;1;0.08333;0;13;1;30;1;7d2n:E
4729;0.2146;1.55;3.469;1.325;10;1;1;0;0;13;1;30;1;1hit:B
4730;0.2505;0.9252;2.647;1.325;12;1;1;0.3333;0;13;1;37;1;3leu:A
4731;0.2172;0.7822;2.426;1.325;9;1;1;0;0;13;1;24;1;2pjv:A
4732;0.2384;2.395;4.367;1.325;10;1;0;0.2;0;13;1;27;1;1hap:L
4733;0.3475;1.101;2.899;1.326;9;1;1;0;0;13;1;15;1;4ygw:b
4734;0.4596;1.231;3.073;1.326;10;1;0;0.1;0;13;1;14;1;6hnh:A
4735;0.5561;0.9284;2.651;1.327;11;1;0;0.1818;0;13;1;14;1;6psd:N
4736;0.1399;1.384;3.267;1.327;10;1;0;0;0;13;1;46;1;2en8:A
4737;0.2504;1.037;2.809;1.328;12;1;1;0;0;13;1;37;1;2rsh:A
4738;0.3088;2.458;4.427;1.328;12;1;1;0.08333;0;13;1;30;1;7d2n:F
4739;0.3784;1.674;3.612;1.328;10;1;0;0;0;13;1;17;1;2hfp:B
4740;0.536;1.934;3.899;1.328;10;1;0;0.2;0;13;1;12;1;3eqy:D
4741;0.4594;0.941;2.67;1.328;10;1;0;0.1;0;13;1;14;1;7rnj:B
4742;0.1398;1.319;3.185;1.329;10;1;0;0;0;13;1;46;1;2emi:A
4743;0.3242;1.069;2.854;1.329;11;1;0;0;0;13;1;24;1;4xgr:H
4744;0.4593;1.212;3.047;1.329;10;1;0;0.2;0;13;1;14;1;2ymb:H
4745;0.3741;1.768;3.718;1.329;8;1;0;0.125;0;13;1;11;1;6drt:E
4746;0.5358;1.938;3.903;1.33;10;1;0;0.2;0;13;1;12;1;3eqy:C
4747;0.4286;0.8284;2.499;1.33;10;1;0;0.1;0;13;1;15;1;5x8x:D
4748;0.09265;1.775;3.725;1.33;7;1;0;0;0;13;1;34;1;6cx1:D
4749;0.09316;1.069;2.854;1.331;10;1;0;0;0;13;1;69;1;1qnu:D
4750;0.09316;1.069;2.854;1.331;10;1;0;0;0;13;1;69;1;1qnu:E
4751;0.2921;0.7187;2.322;1.331;10;1;0;0.1;0;13;1;22;1;1nyb:A
4752;0.09314;1.069;2.854;1.331;10;1;0;0;0;13;1;69;1;1qnu:C
4753;0.3535;1.208;3.043;1.331;11;1;0;0.1818;0;13;1;22;1;5a8l:Z
4754;0.1285;0.692;2.277;1.332;10;1;0;0.1;0;13;1;50;1;5ajd:B
4755;0.4284;0.8253;2.494;1.332;10;1;0;0;0;13;1;15;1;7lo0:K
4756;0.3702;1.021;2.786;1.333;11;1;0;0.1818;0;13;1;21;1;1xof:B
4757;0.1859;1.14;2.952;1.333;9;1;0;0;0;13;1;28;1;6z7z:H
4758;0.4091;0.7518;2.377;1.333;11;1;1;0;0;13;1;19;1;8iql:B
4759;0.1015;1.775;3.725;1.333;7;1;0;0;0;13;1;31;1;1tmf:4
4760;0.3059;1.938;3.903;1.333;10;1;0;0;0;13;1;21;1;2aiy:I
4761;0.1049;1.828;3.784;1.334;7;1;0;0.1429;0;13;1;30;1;4b1q:P
4762;0.2477;1.306;3.169;1.334;9;1;0;0;0;13;1;21;1;6ghl:E
4763;0.544;1.775;3.725;1.334;12;1;1;0.08333;0;13;1;17;1;6cor:A
4764;0.1926;2.327;4.3;1.335;9;1;0;0;0;13;1;27;1;6i85:D
4765;0.1926;2.327;4.3;1.335;9;1;0;0;0;13;1;27;1;6i85:B
4766;0.3567;0.7068;2.302;1.336;10;1;0;0.1;0;13;1;18;1;1qs7:D
4767;0.3057;1.938;3.903;1.336;10;1;0;0;0;13;1;21;1;2aiy:C
4768;0.6162;1.244;3.09;1.337;12;1;0;0;0;13;1;15;1;6x2r:D
4769;0.2139;1.069;2.854;1.338;10;1;1;0.1;0;13;1;30;1;6ce7:O
4770;0.1237;0.9983;2.754;1.338;9;1;0;0.1111;0;13;1;42;1;2vut:L
4771;0.4562;1.842;3.799;1.338;8;1;0;0.125;0;13;1;9;1;1vl3:A
4772;0.22;0.7427;2.362;1.339;12;1;1;0.08333;0;13;1;42;1;8fa1:E
4773;0.2737;1.852;3.81;1.339;8;1;0;0.125;0;13;1;15;1;8i17:C
4774;0.2199;0.7427;2.362;1.339;12;1;1;0.08333;0;13;1;42;1;8fa1:F
